Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR2979384,2016-07-22 17:04:23,2016-01-22 20:26:38,8891178,453450078,0,51,262,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR2979384/SRR2979384.1,SRX1468974,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193643,SAMN04322989,simple,9606,Homo sapiens,GSM1966692,,,,,,,no,,,,,GEO,SRA315327,,public,12D8BD3F352E28DBDF64972DCB7DBF03,668D7E59660D4DEAAAE0109931105B3E
SRR2979385,2016-07-22 17:04:23,2016-01-22 20:22:38,5062504,258187704,0,51,160,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR2979385/SRR2979385.1,SRX1468975,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193642,SAMN04322990,simple,9606,Homo sapiens,GSM1966693,,,,,,,no,,,,,GEO,SRA315327,,public,744B6A46A751BC3E014F99D42CA5D58A,3260906A7A0F51EDC0DA216C8233A482
SRR2979386,2016-07-22 17:04:23,2016-01-22 20:22:38,5444193,277653843,0,51,159,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR2979386/SRR2979386.1,SRX1468976,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193641,SAMN04322991,simple,9606,Homo sapiens,GSM1966694,,,,,,,no,,,,,GEO,SRA315327,,public,19518E06BB55F0CB781127E4B2B9A0EA,B6B20FE0CF47C451FEAD857E38E54B26
SRR2979387,2016-07-22 17:04:23,2016-01-22 20:23:01,7066860,360409860,0,51,243,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2979387/SRR2979387.1,SRX1468977,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193640,SAMN04322992,simple,9606,Homo sapiens,GSM1966695,,,,,,,no,,,,,GEO,SRA315327,,public,388C3C14C5058E5DE7B816FBD274FDA8,5DAE802816BF3797592E2535948D6E17
SRR2979388,2016-07-22 17:04:23,2016-01-22 20:26:24,6349544,323826744,0,51,211,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2979388/SRR2979388.1,SRX1468978,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193639,SAMN04322993,simple,9606,Homo sapiens,GSM1966696,,,,,,,no,,,,,GEO,SRA315327,,public,5DACD39FA07061F97DAF1A83CD0D6E37,F23AADF25DB8EE2BC893CBEA5EA8839E
SRR2979389,2016-07-22 17:04:23,2016-01-22 20:22:58,9177892,468072492,0,51,281,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR2979389/SRR2979389.1,SRX1468979,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193638,SAMN04322994,simple,9606,Homo sapiens,GSM1966697,,,,,,,no,,,,,GEO,SRA315327,,public,55D4CCE580C2FC5130F03DE84852AD27,E14D50ABB61CE88827AA156896881B67
SRR2979390,2016-07-22 17:04:23,2016-01-22 20:22:27,5306960,270654960,0,51,155,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2979390/SRR2979390.1,SRX1468980,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193637,SAMN04322995,simple,9606,Homo sapiens,GSM1966698,,,,,,,no,,,,,GEO,SRA315327,,public,3A1275EA1BB41D046914206266173A29,2B613FB0A094398E8F425F0305018716
SRR2979391,2016-07-22 17:04:23,2016-01-22 20:22:09,1724240,87936240,0,51,52,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR2979391/SRR2979391.1,SRX1468981,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193636,SAMN04322996,simple,9606,Homo sapiens,GSM1966699,,,,,,,no,,,,,GEO,SRA315327,,public,1BAF6C3C9625605F40D87D8CEF190468,53FF706777B9EF2E04F4A928591D4CB7
SRR2979392,2016-07-22 17:04:23,2016-01-22 20:22:47,12504276,637718076,0,51,393,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2979392/SRR2979392.1,SRX1468982,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193635,SAMN04322997,simple,9606,Homo sapiens,GSM1966700,,,,,,,no,,,,,GEO,SRA315327,,public,C3CC4FC6333057E9CF11360C2F0101AA,D68CB95384187690257B446D4066AB19
SRR2979393,2016-07-22 17:04:23,2016-01-22 20:22:10,8038103,409943253,0,51,234,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2979393/SRR2979393.1,SRX1468983,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193634,SAMN04322998,simple,9606,Homo sapiens,GSM1966701,,,,,,,no,,,,,GEO,SRA315327,,public,2E462ABE5A9194F5F132FCA6F20024EC,2A13AE0780B9586105D1AEFFF7BA9B93
SRR2979394,2016-07-22 17:04:23,2016-01-22 20:22:34,11031061,562584111,0,51,351,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2979394/SRR2979394.1,SRX1468984,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193633,SAMN04322999,simple,9606,Homo sapiens,GSM1966702,,,,,,,no,,,,,GEO,SRA315327,,public,32590ECA7E3512229094B3F9E806AF60,AB233BBEF4D2B6BDEBDB548BDF004792
SRR2979395,2016-07-22 17:04:23,2016-01-22 20:22:32,9940487,506964837,0,51,292,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2979395/SRR2979395.1,SRX1468985,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193632,SAMN04323000,simple,9606,Homo sapiens,GSM1966703,,,,,,,no,,,,,GEO,SRA315327,,public,2F910A299EDF3F80A91490550EFE7FA5,DB456515CD2E0158E52F00163CD4E117
SRR2979396,2016-07-22 17:04:23,2016-01-22 20:22:11,8159991,416159541,0,51,241,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2979396/SRR2979396.1,SRX1468986,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193631,SAMN04323001,simple,9606,Homo sapiens,GSM1966704,,,,,,,no,,,,,GEO,SRA315327,,public,95A26548084D3C00BA85363EE023DA5C,4F95C7EC85C21FA38862D5CC6FCB17A9
SRR2979397,2016-07-22 17:04:23,2016-01-22 20:21:57,5765193,294024843,0,51,169,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR2979397/SRR2979397.1,SRX1468987,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193630,SAMN04323002,simple,9606,Homo sapiens,GSM1966705,,,,,,,no,,,,,GEO,SRA315327,,public,54CD70CE5BE8CA8D28E4327009DC08ED,7C08947550B8315A0159F7A6380E3C3C
SRR2979398,2016-07-22 17:04:23,2016-01-22 20:22:40,9982536,509109336,0,51,316,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2979398/SRR2979398.1,SRX1468988,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193629,SAMN04323003,simple,9606,Homo sapiens,GSM1966706,,,,,,,no,,,,,GEO,SRA315327,,public,C3860B5E2F2B541DF06E24B20210A6EC,98A63056238DD2CE0B718877B231B1C6
SRR2979399,2016-07-22 17:04:23,2016-01-22 20:25:38,11536472,588360072,0,51,349,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2979399/SRR2979399.1,SRX1468989,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193628,SAMN04323245,simple,9606,Homo sapiens,GSM1966707,,,,,,,no,,,,,GEO,SRA315327,,public,1A5B9A1B35B9243D6331DD9EB3FF168F,7267B60840D20124E813CC636530D0CB
SRR2979401,2016-07-22 17:04:23,2016-01-22 20:21:43,13163045,671315295,0,51,403,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2979401/SRR2979401.1,SRX1468990,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193627,SAMN04323246,simple,9606,Homo sapiens,GSM1966708,,,,,,,no,,,,,GEO,SRA315327,,public,306BEDF439B54445B2F70DC9C98CC58C,9641A91545404F04FD3DFD5C1F28AC0A
SRR2979402,2016-07-22 17:04:23,2016-01-22 20:20:41,4359439,222331389,0,51,127,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2979402/SRR2979402.1,SRX1468991,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193625,SAMN04323247,simple,9606,Homo sapiens,GSM1966709,,,,,,,no,,,,,GEO,SRA315327,,public,32AF9D59ADA163A5E049414A40AC596E,67B488A59812AC1A89C4D65444704EFB
SRR2979403,2016-07-22 17:04:23,2016-01-22 20:20:31,4287216,218648016,0,51,124,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2979403/SRR2979403.1,SRX1468992,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193626,SAMN04323248,simple,9606,Homo sapiens,GSM1966710,,,,,,,no,,,,,GEO,SRA315327,,public,FFA2027FA075954C9AB2FFD459F26C30,463B8F0CEDECEFB6839809B4845C83AD
SRR2979404,2016-07-22 17:04:23,2016-01-22 20:21:21,9149987,466649337,0,51,286,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2979404/SRR2979404.1,SRX1468993,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193624,SAMN04323249,simple,9606,Homo sapiens,GSM1966711,,,,,,,no,,,,,GEO,SRA315327,,public,DA48956E98B7C6598F35F15D2336C6A1,4F46D40E9F816C63E912BD8884245FE5
SRR2979405,2016-07-22 17:04:23,2016-01-22 20:20:51,6660564,339688764,0,51,192,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR2979405/SRR2979405.1,SRX1468994,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193623,SAMN04323250,simple,9606,Homo sapiens,GSM1966712,,,,,,,no,,,,,GEO,SRA315327,,public,D42BACE07380F4448D0ADB590EE4F5A2,F4C62A5620CC06B81C5B24125FADA8AE
SRR2979406,2016-07-22 17:04:23,2016-01-22 20:21:14,9286244,473598444,0,51,293,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR2979406/SRR2979406.1,SRX1468995,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193622,SAMN04323251,simple,9606,Homo sapiens,GSM1966713,,,,,,,no,,,,,GEO,SRA315327,,public,6A3516612BF612901329F0CD63E1B36F,C461DF6307989256F619E80888ED3060
SRR2979407,2016-07-22 17:04:23,2016-01-22 20:20:57,6769034,345220734,0,51,214,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2979407/SRR2979407.1,SRX1468996,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193621,SAMN04323252,simple,9606,Homo sapiens,GSM1966714,,,,,,,no,,,,,GEO,SRA315327,,public,04C99830287E0D97114F9A8B39E599C6,1A4B982C95FFF1F4DF6586E311AA840C
SRR2979408,2016-07-22 17:04:23,2016-01-22 20:20:53,6456196,329265996,0,51,190,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2979408/SRR2979408.1,SRX1468998,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193619,SAMN04323253,simple,9606,Homo sapiens,GSM1966715,,,,,,,no,,,,,GEO,SRA315327,,public,18321B0909F4DABA1E206C95106A6823,77ED1DEB4F67F28F5C387ECA85B28CE5
SRR2979409,2016-07-22 17:04:23,2016-01-22 20:20:56,6896346,351713646,0,51,203,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2979409/SRR2979409.1,SRX1468999,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193617,SAMN04323254,simple,9606,Homo sapiens,GSM1966716,,,,,,,no,,,,,GEO,SRA315327,,public,8EE52B0E286EA05DA0EDAEE9DF385BEE,A43D83DF4316524AB7617191037D635F
SRR2979410,2016-07-22 17:04:23,2016-01-22 20:20:48,6621905,337717155,0,51,193,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2979410/SRR2979410.1,SRX1469000,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193618,SAMN04323255,simple,9606,Homo sapiens,GSM1966717,,,,,,,no,,,,,GEO,SRA315327,,public,F755E8F6C13FCD0CF7D96DBC0B39381D,3AA90A586D9B38492250F36B59AA51CF
SRR2979411,2016-07-22 17:04:23,2016-01-22 20:21:29,10359589,528339039,0,51,312,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2979411/SRR2979411.1,SRX1469001,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193616,SAMN04323256,simple,9606,Homo sapiens,GSM1966718,,,,,,,no,,,,,GEO,SRA315327,,public,03CFE37A9B211764179547C2216A5583,2BEAE513CF4C67F9E25A41DBFE019750
SRR2979412,2016-07-22 17:04:23,2016-01-22 20:21:21,9815366,500583666,0,51,295,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR2979412/SRR2979412.1,SRX1469002,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193613,SAMN04323257,simple,9606,Homo sapiens,GSM1966719,,,,,,,no,,,,,GEO,SRA315327,,public,73375BFC7C276866E0CCD099915C7FBE,9EE61F45CAA5F614BD1D137EE1754B5F
SRR2979413,2016-07-22 17:04:23,2016-01-22 20:21:24,10578062,539481162,0,51,318,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR2979413/SRR2979413.1,SRX1469003,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193614,SAMN04323258,simple,9606,Homo sapiens,GSM1966720,,,,,,,no,,,,,GEO,SRA315327,,public,0AD71E2CA06AFA899CA08629396BCA3A,E6DC64D1474BD83D4742EA913CC84234
SRR2979414,2016-07-22 17:04:23,2016-01-22 20:20:43,8041072,410094672,0,51,234,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR2979414/SRR2979414.1,SRX1469004,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193615,SAMN04323259,simple,9606,Homo sapiens,GSM1966721,,,,,,,no,,,,,GEO,SRA315327,,public,041F692E405379D1D9AD582F0279FB30,9FC31438F22E4E55E702B8BB15FDAB67
SRR2979415,2016-07-22 17:04:23,2016-01-22 20:20:11,5023208,256183608,0,51,148,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2979415/SRR2979415.1,SRX1469005,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193611,SAMN04323260,simple,9606,Homo sapiens,GSM1966722,,,,,,,no,,,,,GEO,SRA315327,,public,7D9554E2AB8B2EE8882704A080AD35B8,1CEA2C5B66B617645409EDC5CEF11F60
SRR2979416,2016-07-22 17:04:23,2016-01-22 20:21:02,13136376,669955176,0,51,413,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2979416/SRR2979416.1,SRX1469006,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193610,SAMN04323261,simple,9606,Homo sapiens,GSM1966723,,,,,,,no,,,,,GEO,SRA315327,,public,922C3664D54128E95C45E4AD2D1A2066,3A8C51A29DA3FBBAB93978801FB630F2
SRR2979417,2016-07-22 17:04:23,2016-01-22 20:20:44,8792258,448405158,0,51,262,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2979417/SRR2979417.1,SRX1469007,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193608,SAMN04323262,simple,9606,Homo sapiens,GSM1966724,,,,,,,no,,,,,GEO,SRA315327,,public,B991F85EFE623B3EFA475FD271F41ED6,DECA51BA84ACD871209896D82568A05E
SRR2979418,2016-07-22 17:04:23,2016-01-22 20:20:54,12223542,623400642,0,51,387,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2979418/SRR2979418.1,SRX1469008,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193609,SAMN04323263,simple,9606,Homo sapiens,GSM1966725,,,,,,,no,,,,,GEO,SRA315327,,public,DF99AE0D96CA7A7EDB1F06357EAE8E05,2FC072BF17E4C324C7D2A6797BD0C3B0
SRR2979419,2016-07-22 17:04:23,2016-01-22 20:21:03,11739927,598736277,0,51,371,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR2979419/SRR2979419.1,SRX1469009,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193607,SAMN04323264,simple,9606,Homo sapiens,GSM1966726,,,,,,,no,,,,,GEO,SRA315327,,public,BF0D1C12F9E9E617A873C3BCC57E3327,46B6815571EA351875918C01A62B376F
SRR2979420,2016-07-22 17:04:23,2016-01-22 20:20:35,9565696,487850496,0,51,281,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR2979420/SRR2979420.1,SRX1469010,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193606,SAMN04323265,simple,9606,Homo sapiens,GSM1966727,,,,,,,no,,,,,GEO,SRA315327,,public,6C82CCF1930222C30B22836D42B12169,FABECE49F6593C3B9206B38A071B7ABB
SRR2979421,2016-07-22 17:04:23,2016-01-22 20:20:22,6926728,353263128,0,51,205,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR2979421/SRR2979421.1,SRX1469011,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193605,SAMN04323266,simple,9606,Homo sapiens,GSM1966728,,,,,,,no,,,,,GEO,SRA315327,,public,53217936A06EFC077A2D26B5F90DF558,67ADC2F1F2F5B28CA36BEA7AD69CBE95
SRR2979422,2016-07-22 17:04:23,2016-01-22 20:20:26,6801483,346875633,0,51,199,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2979422/SRR2979422.1,SRX1469012,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193604,SAMN04323267,simple,9606,Homo sapiens,GSM1966729,,,,,,,no,,,,,GEO,SRA315327,,public,1594F0906636D747735CF71B97D8974E,E5C7A2CBDA1FBEF90BA35FE25EE2D6F3
SRR2979423,2016-07-22 17:04:23,2016-01-22 20:20:57,8846569,451175019,0,51,268,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2979423/SRR2979423.1,SRX1469013,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193603,SAMN04323268,simple,9606,Homo sapiens,GSM1966730,,,,,,,no,,,,,GEO,SRA315327,,public,63CF297A73AFCFB1D5E42700839BA71C,5E7D6A4031AD542444F6ABEC0B3B77F7
SRR2979424,2016-07-22 17:04:23,2016-01-22 20:20:44,8196653,418029303,0,51,248,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2979424/SRR2979424.1,SRX1469014,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193601,SAMN04323269,simple,9606,Homo sapiens,GSM1966731,,,,,,,no,,,,,GEO,SRA315327,,public,991097DC6CDAA4F6D9044479DDA83978,0EBDD8C2192CDBB32EE92C92DA809FF8
SRR2979425,2016-07-22 17:04:23,2016-01-22 20:21:13,12669454,646142154,0,51,382,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR2979425/SRR2979425.1,SRX1469015,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193600,SAMN04323270,simple,9606,Homo sapiens,GSM1966732,,,,,,,no,,,,,GEO,SRA315327,,public,A9910F3014673BA33E2A6ABB09CB403B,558F1EBA333CE3A45457959A50017C28
SRR2979426,2016-07-22 17:04:23,2016-01-22 20:23:02,7017895,357912645,0,51,205,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2979426/SRR2979426.1,SRX1469016,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193602,SAMN04323271,simple,9606,Homo sapiens,GSM1966733,,,,,,,no,,,,,GEO,SRA315327,,public,AAB184B778A7B9163578D9446747F9A9,0038307534BE79CBFA59C2D543254D8C
SRR2979427,2016-07-22 17:04:23,2016-01-22 20:19:40,1595603,81375753,0,51,47,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2979427/SRR2979427.1,SRX1469017,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193599,SAMN04323285,simple,9606,Homo sapiens,GSM1966734,,,,,,,no,,,,,GEO,SRA315327,,public,7F5CF934A4FA6EFC9B3150665FBE33D5,6BDC399EE9E193F41B30870011397A29
SRR2979428,2016-07-22 17:04:23,2016-01-22 20:20:42,12063489,615237939,0,51,380,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR2979428/SRR2979428.1,SRX1469018,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193598,SAMN04323286,simple,9606,Homo sapiens,GSM1966735,,,,,,,no,,,,,GEO,SRA315327,,public,DD309AF2836FEACE654870966D1F91C7,ECF24C8C820DF3CC41437355AC42094D
SRR2979429,2016-07-22 17:04:23,2016-01-22 20:20:17,8262915,421408665,0,51,239,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2979429/SRR2979429.1,SRX1469019,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193595,SAMN04323287,simple,9606,Homo sapiens,GSM1966736,,,,,,,no,,,,,GEO,SRA315327,,public,4B2281133376F59DFD6AA355ECB208F6,D2D396D5F66328E12C259051FA751B51
